Id,Weekly_Sales
40_41_2013-02-22,224.47487000000024
40_41_2013-03-01,144.81343000000018
40_41_2013-03-08,191.1769900000001
40_41_2013-03-15,212.7614200000001
40_41_2013-03-22,225.12617000000026
40_41_2013-03-29,206.0617900000002
40_41_2013-04-05,239.5058800000002
40_41_2013-04-12,226.4352400000002
40_41_2013-04-19,209.01897000000034
40_41_2013-04-26,244.9700100000004
40_41_2013-05-03,246.95627000000033
40_41_2013-05-10,267.2419900000004
40_41_2013-05-17,224.64334000000028
40_41_2013-05-24,301.63221000000004
40_41_2013-05-31,297.94778
40_41_2013-06-07,333.2584700000002
40_41_2013-06-14,329.51315999999997
40_41_2013-06-21,391.3886599999997
40_41_2013-06-28,382.4154300000004
40_41_2013-07-05,450.0683499999999
40_41_2013-07-12,403.2203900000005
40_41_2013-07-19,369.3061800000007
40_41_2013-07-26,364.5318700000005
40_42_2012-11-02,4771.837770000005
40_42_2012-11-09,4612.641140000008
40_42_2012-11-16,4694.7275900000095
40_42_2012-11-23,4596.755869999995
40_42_2012-11-30,4546.28743
40_42_2012-12-07,4717.834140000014
40_42_2012-12-14,4413.400730000002
40_42_2012-12-21,4490.488759999994
40_42_2012-12-28,4245.856560000006
40_42_2013-01-04,3971.7196000000267
40_42_2013-01-11,3789.4280400000202
40_42_2013-01-18,4111.990420000015
40_42_2013-01-25,3847.5647700000327
40_42_2013-02-01,4103.771580000012
40_42_2013-02-08,4183.295290000023
40_42_2013-02-15,4472.938020000031
40_42_2013-02-22,4475.719410000032
40_42_2013-03-01,4551.340070000018
40_42_2013-03-08,4767.883230000002
40_42_2013-03-15,4805.06170000001
40_42_2013-03-22,4356.827730000023
40_42_2013-03-29,4642.203670000002
40_42_2013-04-05,4886.854930000024
40_42_2013-04-12,4663.02652000002
40_42_2013-04-19,4971.833240000004
40_42_2013-04-26,4797.769669999996
40_42_2013-05-03,4817.523950000001
40_42_2013-05-10,4890.123930000001
40_42_2013-05-17,4874.750890000001
40_42_2013-05-24,4850.077870000006
40_42_2013-05-31,4854.390390000001
40_42_2013-06-07,4930.34721000001
40_42_2013-06-14,4917.43410000001
40_42_2013-06-21,4892.208760000005
40_42_2013-06-28,4769.148820000026
40_42_2013-07-05,4920.608480000025
40_42_2013-07-12,4852.9969800000135
40_42_2013-07-19,5032.224569999993
40_42_2013-07-26,4730.3348000000005
40_44_2012-11-02,3772.9459700000166
40_44_2012-11-09,4092.3724800000205
40_44_2012-11-16,4288.1704399999835
40_44_2012-11-23,5922.206079999968
40_44_2012-11-30,5780.1487999999945
40_44_2012-12-07,5769.876660000005
40_44_2012-12-14,6181.152310000013
40_44_2012-12-21,8498.430780000017
40_44_2012-12-28,3795.120960000029
40_44_2013-01-04,3263.7907899999886
40_44_2013-01-11,3280.4035399999966
40_44_2013-01-18,3188.5189899999978
40_44_2013-01-25,3146.248469999996
40_44_2013-02-01,3295.87608999999
40_44_2013-02-08,3867.911579999957
40_44_2013-02-15,3305.155859999982
40_44_2013-02-22,3362.110019999976
40_44_2013-03-01,3071.6865700000017
40_44_2013-03-08,3238.737979999989
40_44_2013-03-15,3284.9084899999784
40_44_2013-03-22,3203.792069999989
40_44_2013-03-29,3098.998909999996
40_44_2013-04-05,3181.6473499999893
40_44_2013-04-12,3143.5305799999937
40_44_2013-04-19,3014.8057000000163
40_44_2013-04-26,3160.6115000000077
40_44_2013-05-03,2959.3677800000064
40_44_2013-05-10,2987.23626
40_44_2013-05-17,2925.504050000013
40_44_2013-05-24,2989.843580000003
40_44_2013-05-31,3031.7183599999985
40_44_2013-06-07,2932.082820000011
40_44_2013-06-14,3040.972640000004
40_44_2013-06-21,2998.534990000004
40_44_2013-06-28,2918.480890000008
40_44_2013-07-05,3057.731389999996
40_44_2013-07-12,3059.574380000007
40_44_2013-07-19,2926.318680000007
40_44_2013-07-26,2854.92593000002
40_45_2012-11-02,52.50864000000087
40_45_2012-11-16,30.217830000000152
40_45_2013-01-04,33.29506000000024
40_46_2012-11-02,8608.17956000003
40_46_2012-11-09,8746.810230000014
40_46_2012-11-16,8322.349100000018
40_46_2012-11-23,10579.266119999926
40_46_2012-11-30,11945.482530000008
40_46_2012-12-07,10903.757309999914
40_46_2012-12-14,11497.59262999992
40_46_2012-12-21,25756.619919999834
40_46_2012-12-28,10867.08497000011
40_46_2013-01-04,8657.187390000008
40_46_2013-01-11,7848.932289999927
40_46_2013-01-18,8175.602719999956
40_46_2013-01-25,8253.811019999976
40_46_2013-02-01,8945.178439999989
40_46_2013-02-08,9151.532829999922
40_46_2013-02-15,9384.81079000001
40_46_2013-02-22,9440.988430000014
40_46_2013-03-01,8877.879909999989
40_46_2013-03-08,9116.824120000003
40_46_2013-03-15,9150.037689999997
40_46_2013-03-22,9082.876869999962
40_46_2013-03-29,9013.529559999999
40_46_2013-04-05,9295.00163
40_46_2013-04-12,8991.36559999998
40_46_2013-04-19,8856.589309999998
40_46_2013-04-26,8720.794179999968
40_46_2013-05-03,9134.560359999989
40_46_2013-05-10,9426.632459999984
40_46_2013-05-17,9122.412049999997
40_46_2013-05-24,9457.88827999998
40_46_2013-05-31,9518.89983000002
40_46_2013-06-07,10054.597939999972
40_46_2013-06-14,9691.956709999971
40_46_2013-06-21,9859.940159999995
40_46_2013-06-28,10872.58169
40_46_2013-07-05,11082.300090000028
40_46_2013-07-12,10665.667930000045
40_46_2013-07-19,10922.458170000065
40_46_2013-07-26,8947.331240000036
40_47_2012-12-28,109.14022999999986
40_47_2013-07-05,43.99527999999973
40_48_2012-11-02,1261.54562
40_48_2012-11-09,1341.82185
40_48_2012-11-16,1093.459
40_48_2012-11-23,2426.1147899999996
40_48_2012-11-30,1389.364
40_48_2012-12-07,1115.1403
40_48_2012-12-14,1494.815
40_48_2012-12-21,3144.2994299999987
40_48_2012-12-28,1309.982
40_48_2013-01-04,800.7756899999999
40_48_2013-01-11,686.666
40_48_2013-01-18,711.217
40_48_2013-01-25,626.28
40_48_2013-02-01,595.4447700000001
40_48_2013-02-08,794.639
40_48_2013-02-15,976.177
40_48_2013-02-22,1145.962
40_48_2013-03-01,944.26
40_48_2013-03-08,1050.92199
40_48_2013-03-15,1074.55
40_48_2013-03-22,958.26763
40_48_2013-03-29,917.68463
40_48_2013-04-05,1050.788
40_48_2013-04-12,991.142
40_48_2013-04-19,838.51
40_48_2013-04-26,878.183
40_48_2013-05-03,636.13045
40_48_2013-05-10,443.699
40_48_2013-05-17,428.36963000000003
40_48_2013-05-24,437.66262
40_48_2013-05-31,493.275
40_48_2013-06-07,340.189
40_48_2013-06-14,316.354
40_48_2013-06-21,392.71363
40_48_2013-06-28,386.23563
40_48_2013-07-05,480.38284
40_48_2013-07-19,541.1936900000002
40_48_2013-07-26,718.78247
40_49_2012-11-02,97.32956000000061
40_49_2012-11-09,38.31055000000008
40_49_2012-11-16,41.20624000000006
40_49_2012-11-23,405.7622700000018
40_49_2012-11-30,388.6532599999994
40_49_2012-12-07,50.336350000000145
40_49_2012-12-14,39.20298000000013
40_49_2012-12-21,844.1332899999979
40_49_2012-12-28,41.96480000000022
40_49_2013-01-04,35.67524000000005
40_49_2013-01-11,25.308049999999977
40_49_2013-01-18,44.36154000000006
40_49_2013-01-25,28.57569999999994
40_49_2013-02-01,68.89036000000006
40_49_2013-02-08,46.163549999999866
40_49_2013-02-15,38.832670000000206
40_49_2013-04-05,38.125400000000255
40_49_2013-04-12,59.13960000000051
40_49_2013-04-19,70.69969000000063
40_49_2013-04-26,50.11647000000036
40_49_2013-05-03,63.61689000000024
40_49_2013-05-10,54.580440000000166
40_49_2013-05-17,57.221860000000014
40_49_2013-05-24,76.40265000000042
40_49_2013-05-31,59.897060000000245
40_49_2013-06-07,60.79744000000015
40_49_2013-06-14,44.53299000000012
40_49_2013-06-21,64.5075600000002
40_49_2013-06-28,70.20967000000034
40_49_2013-07-05,48.015260000000104
40_49_2013-07-12,71.62361000000008
40_49_2013-07-19,59.831029999999856
40_49_2013-07-26,99.47559999999949
40_52_2012-11-02,951.0057699999993
40_52_2012-11-09,1055.1525399999973
40_52_2012-11-16,994.6414000000061
40_52_2012-11-23,1875.2282000000062
40_52_2012-11-30,1129.675920000006
40_52_2012-12-07,1184.1518800000024
40_52_2012-12-14,1100.7620800000088
40_52_2012-12-21,2209.531410000016
40_52_2012-12-28,847.5623699999993
40_52_2013-01-04,820.1772200000039
40_52_2013-01-11,883.7376800000012
40_52_2013-01-18,904.2991900000013
40_52_2013-01-25,853.6158600000044
40_52_2013-02-01,911.7808699999988
40_52_2013-02-08,887.1491700000014
40_52_2013-02-15,953.2255300000028
40_52_2013-02-22,956.9073300000013
40_52_2013-03-01,902.7274300000055
40_52_2013-03-08,924.315339999996
40_52_2013-03-15,956.4926299999981
40_52_2013-03-22,918.9311000000014
40_52_2013-03-29,938.332300000002
40_52_2013-04-05,918.8777199999967
40_52_2013-04-12,890.72673
40_52_2013-04-19,922.4864900000013
40_52_2013-04-26,949.8543100000013
40_52_2013-05-03,947.8751999999992
40_52_2013-05-10,926.2455999999995
40_52_2013-05-17,912.3759599999993
40_52_2013-05-24,908.0305200000005
40_52_2013-05-31,924.879449999997
40_52_2013-06-07,823.4902900000001
40_52_2013-06-14,847.0578499999982
40_52_2013-06-21,866.3914400000009
40_52_2013-06-28,821.2905699999984
40_52_2013-07-05,807.2178699999973
40_52_2013-07-12,838.7536299999998
40_52_2013-07-19,771.1567699999936
40_52_2013-07-26,1005.4564800000072
40_54_2012-11-09,33.31982000000003
40_54_2012-11-23,38.426459999999786
40_54_2012-11-30,27.194260000000007
40_54_2012-12-07,13.615669999999948
40_54_2012-12-14,16.648639999999958
40_54_2012-12-21,126.14384000000061
40_54_2012-12-28,28.829059999999973
40_54_2013-01-11,17.261829999999907
40_54_2013-01-18,17.140829999999887
40_54_2013-02-01,19.55438999999994
40_54_2013-02-08,20.937859999999972
40_54_2013-02-15,17.67822999999992
40_54_2013-03-01,45.57847000000009
40_54_2013-03-08,17.664239999999946
40_54_2013-03-15,14.137069999999984
40_54_2013-04-19,43.1996999999997
40_54_2013-04-26,23.623279999999912
40_54_2013-05-10,31.245179999999912
40_54_2013-05-17,36.185839999999786
40_54_2013-05-24,30.393809999999945
40_54_2013-06-07,30.9178499999998
40_54_2013-06-21,32.33931999999989
40_54_2013-07-19,37.02432999999979
40_55_2012-11-02,9687.136719999982
40_55_2012-11-09,10801.180329999988
40_55_2012-11-16,10024.80455999994
40_55_2012-11-23,31518.09753000012
40_55_2012-11-30,13614.722360000005
40_55_2012-12-07,13831.07240999993
40_55_2012-12-14,14825.424119999881
40_55_2012-12-21,34323.16397000022
40_55_2012-12-28,16381.254500000023
40_55_2013-01-04,8495.60732000004
40_55_2013-01-11,6522.823789999988
40_55_2013-01-18,6477.393629999982
40_55_2013-01-25,6957.357330000007
40_55_2013-02-01,8867.963280000042
40_55_2013-02-08,9277.38195000004
40_55_2013-02-15,9419.664900000033
40_55_2013-02-22,9388.19036000003
40_55_2013-03-01,7275.940280000023
40_55_2013-03-08,8397.656490000038
40_55_2013-03-15,8453.39976000003
40_55_2013-03-22,7630.9303900000095
40_55_2013-03-29,7244.847040000004
40_55_2013-04-05,8237.240220000023
40_55_2013-04-12,6776.16652999998
40_55_2013-04-19,6008.008350000024
40_55_2013-04-26,6045.261250000008
40_55_2013-05-03,6183.138109999998
40_55_2013-05-10,6013.909419999987
40_55_2013-05-17,6205.726589999991
40_55_2013-05-24,6001.904709999983
40_55_2013-05-31,6226.631099999984
40_55_2013-06-07,6061.4620499999955
40_55_2013-06-14,6049.558229999983
40_55_2013-06-21,6149.915150000001
40_55_2013-06-28,6068.424960000006
40_55_2013-07-05,6180.747969999997
40_55_2013-07-12,5967.684279999999
40_55_2013-07-19,5803.711979999982
40_55_2013-07-26,5830.175129999989
40_56_2012-11-02,1131.4390699999954
40_56_2012-11-09,1244.2825400000022
40_56_2012-11-16,1136.1395599999967
40_56_2012-11-23,1441.3044299999908
40_56_2012-11-30,2100.079300000002
40_56_2012-12-07,2644.5054399999904
40_56_2012-12-14,2345.1969700000036
40_56_2012-12-21,1983.429160000007
40_56_2012-12-28,1130.4037500000068
40_56_2013-01-04,737.6082800000016
40_56_2013-01-11,827.0684900000023
40_56_2013-01-18,942.1334900000018
40_56_2013-01-25,791.3079800000005
40_56_2013-02-01,1063.2696999999928
40_56_2013-02-08,1483.0957700000006
40_56_2013-02-15,1805.6023899999932
40_56_2013-02-22,1729.100139999998
40_56_2013-03-01,2552.594480000008
40_56_2013-03-08,2403.8193899999906
40_56_2013-03-15,3308.9298200000217
40_56_2013-03-22,3482.852470000016
40_56_2013-03-29,4644.010450000011
40_56_2013-04-05,6578.160259999973
40_56_2013-04-12,5756.40495000001
40_56_2013-04-19,6788.944090000036
40_56_2013-04-26,7146.01340000004
40_56_2013-05-03,11078.198750000041
40_56_2013-05-10,12413.75296000004
40_56_2013-05-17,12265.431140000012
40_56_2013-05-24,12742.082610000034
40_56_2013-05-31,12994.717620000032
40_56_2013-06-07,9614.039899999996
40_56_2013-06-14,8267.501889999941
40_56_2013-06-21,7285.270699999998
40_56_2013-06-28,5167.79132
40_56_2013-07-05,3754.9200199999595
40_56_2013-07-12,2874.5672299999997
40_56_2013-07-19,2300.3502000000003
40_56_2013-07-26,1982.5514100000075
40_58_2012-11-02,4826.94993
40_58_2012-11-09,3568.1945
40_58_2012-11-16,3747.6005
40_58_2012-11-23,3384.825
40_58_2012-11-30,3448.844
40_58_2012-12-07,3967.249
40_58_2012-12-14,4662.0196
40_58_2012-12-21,4923.40058
40_58_2012-12-28,4209.682900000001
40_58_2013-01-04,3485.163
40_58_2013-01-11,3882.946
40_58_2013-01-18,3059.598
40_58_2013-01-25,2551.3293200000003
40_58_2013-02-01,2841.78198
40_58_2013-02-08,2806.27497
40_58_2013-02-15,2833.51416
40_58_2013-02-22,2910.44232
40_58_2013-03-01,2722.20608
40_58_2013-03-08,3195.688
40_58_2013-03-15,3470.309
40_58_2013-03-22,2974.3114
40_58_2013-03-29,2570.0744699999996
40_58_2013-04-05,3137.6622
40_58_2013-04-12,3337.73213
40_58_2013-04-19,3362.4189300000003
40_58_2013-04-26,3533.5216
40_58_2013-05-03,2986.4719000000005
40_58_2013-05-10,3114.45779
40_58_2013-05-17,3017.76746
40_58_2013-05-24,3112.19488
40_58_2013-05-31,3216.3890499999998
40_58_2013-06-07,3643.4010200000002
40_58_2013-06-14,3579.17394
40_58_2013-06-21,3386.18845
40_58_2013-06-28,3503.56314
40_58_2013-07-05,3649.621540000001
40_58_2013-07-12,3480.8455300000005
40_58_2013-07-19,3098.901020000001
40_58_2013-07-26,3015.6310000000003
40_59_2012-11-02,191.99954000000028
40_59_2012-11-09,191.6483200000002
40_59_2012-11-16,183.82160000000042
40_59_2012-11-23,540.1508599999934
40_59_2012-11-30,547.4336099999979
40_59_2012-12-07,754.0408499999984
40_59_2012-12-14,654.6615899999982
40_59_2012-12-21,2839.039139999996
40_59_2012-12-28,1299.533700000006
40_59_2013-01-04,484.9803200000005
40_59_2013-01-11,127.08156999999949
40_59_2013-01-18,129.85318999999978
40_59_2013-01-25,118.18742999999961
40_59_2013-02-01,127.17623999999928
40_59_2013-02-08,163.81174000000007
40_59_2013-02-15,141.54416999999938
40_59_2013-02-22,148.77753999999987
40_59_2013-03-01,148.32210000000035
40_59_2013-03-08,148.18107000000018
40_59_2013-03-15,151.51060000000024
40_59_2013-03-22,142.8337000000001
40_59_2013-03-29,146.28068000000025
40_59_2013-04-05,153.23475
40_59_2013-04-12,160.42333000000033
40_59_2013-04-19,156.9368900000005
40_59_2013-04-26,145.12314999999998
40_59_2013-05-03,140.24539000000044
40_59_2013-05-10,131.4490000000001
40_59_2013-05-17,136.6509000000003
40_59_2013-05-24,138.7270900000003
40_59_2013-05-31,142.86292000000037
40_59_2013-06-07,131.69600999999992
40_59_2013-06-14,132.09523000000016
40_59_2013-06-21,135.7263699999999
40_59_2013-06-28,132.39349999999962
40_59_2013-07-05,135.50919999999954
40_59_2013-07-12,135.94132000000008
40_59_2013-07-19,146.43607999999998
40_59_2013-07-26,108.53120999999993
40_60_2012-11-02,188.57459999999992
40_60_2012-11-09,171.8045999999999
40_60_2012-11-16,157.31099999999984
40_60_2012-11-23,168.62820000000005
40_60_2012-11-30,197.15860000000035
40_60_2012-12-07,207.83389000000057
40_60_2012-12-14,238.66900000000118
40_60_2012-12-21,260.28200000000163
40_60_2012-12-28,174.08584000000025
40_60_2013-01-04,139.13460000000023
40_60_2013-01-11,120.18799999999996
40_60_2013-01-18,116.94419999999994
40_60_2013-01-25,130.2652
40_60_2013-02-01,154.33740000000006
40_60_2013-02-08,164.972
40_60_2013-02-15,159.3366
40_60_2013-02-22,155.42320000000004
40_60_2013-03-01,132.40039999999996
40_60_2013-03-08,132.5314
40_60_2013-03-15,141.32160000000005
40_60_2013-03-22,122.95799999999997
40_60_2013-03-29,125.50099999999993
40_60_2013-04-05,140.24459999999996
40_60_2013-04-12,126.79179999999998
40_60_2013-04-19,108.99279999999995
40_60_2013-04-26,118.73739999999997
40_60_2013-05-03,109.16619999999993
40_60_2013-05-10,118.04939999999993
40_60_2013-05-17,119.5471999999999
40_60_2013-05-24,125.23899999999998
40_60_2013-05-31,119.04480000000005
40_60_2013-06-07,129.21819999999985
40_60_2013-06-14,134.64079999999993
40_60_2013-06-21,131.0807999999998
40_60_2013-06-28,131.9610000000001
40_60_2013-07-05,138.84459999999967
40_60_2013-07-12,124.63039999999977
40_60_2013-07-19,118.76979999999968
40_60_2013-07-26,118.5259999999999
40_67_2012-11-02,7014.99136999998
40_67_2012-11-09,6498.304529999972
40_67_2012-11-16,6540.689469999978
40_67_2012-11-23,6324.233409999971
40_67_2012-11-30,7255.168650000017
40_67_2012-12-07,8278.65279000001
40_67_2012-12-14,9190.643749999928
40_67_2012-12-21,17219.897439999964
40_67_2012-12-28,7203.372639999962
40_67_2013-01-04,6337.414650000052
40_67_2013-01-11,5688.810590000025
40_67_2013-01-18,5641.439280000008
40_67_2013-01-25,5925.40167000001
40_67_2013-02-01,7511.817980000004
40_67_2013-02-08,9411.10148000003
40_67_2013-02-15,9422.836520000008
40_67_2013-02-22,7513.029359999999
40_67_2013-03-01,5913.114780000002
40_67_2013-03-08,6797.048129999987
40_67_2013-03-15,7319.167419999996
40_67_2013-03-22,7458.187839999983
40_67_2013-03-29,7560.961039999959
40_67_2013-04-05,8550.636129999975
40_67_2013-04-12,7256.165259999948
40_67_2013-04-19,6813.023129999932
40_67_2013-04-26,7502.99342999994
40_67_2013-05-03,9430.915039999989
40_67_2013-05-10,9938.21821000001
40_67_2013-05-17,10110.33384000001
40_67_2013-05-24,9502.31605999997
40_67_2013-05-31,9084.761610000005
40_67_2013-06-07,9487.246620000009
40_67_2013-06-14,10572.503939999953
40_67_2013-06-21,9172.27616999997
40_67_2013-06-28,7311.565580000011
40_67_2013-07-05,7010.879530000028
40_67_2013-07-12,6561.333219999988
40_67_2013-07-19,6509.667229999979
40_67_2013-07-26,6359.035929999983
40_71_2012-11-02,1774.752600000005
40_71_2012-11-09,2516.30047000001
40_71_2012-11-16,2306.0507100000036
40_71_2012-11-23,5319.353900000096
40_71_2012-11-30,2860.5874500000077
40_71_2012-12-07,2698.443020000019
40_71_2012-12-14,2535.56952
40_71_2012-12-21,5303.498169999981
40_71_2012-12-28,2666.523810000018
40_71_2013-01-04,2019.9624399999998
40_71_2013-01-11,2319.953930000012
40_71_2013-01-18,2296.8159500000065
40_71_2013-01-25,2114.1775200000047
40_71_2013-02-01,2935.815910000014
40_71_2013-02-08,3120.5039500000153
40_71_2013-02-15,3330.304860000017
40_71_2013-02-22,3290.5319000000172
40_71_2013-03-01,2707.834260000009
40_71_2013-03-08,2707.267830000002
40_71_2013-03-15,2579.3523600000076
40_71_2013-03-22,2675.875190000015
40_71_2013-03-29,2331.2463500000054
40_71_2013-04-05,2655.0574400000187
40_71_2013-04-12,1910.6853699999995
40_71_2013-04-19,1680.7210700000105
40_71_2013-04-26,1747.3007600000058
40_71_2013-05-03,1658.477020000003
40_71_2013-05-10,1649.1225800000036
40_71_2013-05-17,1569.5270600000008
40_71_2013-05-24,1613.2282500000022
40_71_2013-05-31,1671.96876
40_71_2013-06-07,1644.2475199999992
40_71_2013-06-14,1698.8806199999979
40_71_2013-06-21,1757.182930000005
40_71_2013-06-28,1539.1480000000008
40_71_2013-07-05,1732.6918700000008
40_71_2013-07-12,1815.5767400000097
40_71_2013-07-19,1576.304809999999
40_71_2013-07-26,1777.6029600000074
40_72_2012-11-02,37587.880579999946
40_72_2012-11-09,40635.47560999985
40_72_2012-11-16,39524.99960000012
40_72_2012-11-23,163849.15679999962
40_72_2012-11-30,52417.99281999999
40_72_2012-12-07,47188.29991999978
40_72_2012-12-14,51568.39618999938
40_72_2012-12-21,109250.32578000095
40_72_2012-12-28,49835.709459999896
40_72_2013-01-04,36297.762369999735
40_72_2013-01-11,29503.888089999786
40_72_2013-01-18,32175.85615999982
40_72_2013-01-25,35995.09231999983
40_72_2013-02-01,51554.60176000024
40_72_2013-02-08,59222.89119000051
40_72_2013-02-15,52125.93302000023
40_72_2013-02-22,49802.04020000005
40_72_2013-03-01,38834.45085999996
40_72_2013-03-08,39462.279949999756
40_72_2013-03-15,40163.82273000003
40_72_2013-03-22,39136.21293
40_72_2013-03-29,35163.79994999988
40_72_2013-04-05,36401.921689999814
40_72_2013-04-12,32405.118620000045
40_72_2013-04-19,30863.997969999917
40_72_2013-04-26,30547.12769999997
40_72_2013-05-03,29074.67337999991
40_72_2013-05-10,30377.968289999993
40_72_2013-05-17,29815.105179999893
40_72_2013-05-24,30744.673160000002
40_72_2013-05-31,30959.925309999882
40_72_2013-06-07,31475.17873999998
40_72_2013-06-14,33184.981309999814
40_72_2013-06-21,32855.728169999915
40_72_2013-06-28,32436.04201999985
40_72_2013-07-05,32902.279119999876
40_72_2013-07-12,30588.72139000012
40_72_2013-07-19,30883.382440000107
40_72_2013-07-26,29310.014010000184
40_74_2012-11-02,9961.43171000003
40_74_2012-11-09,9624.699290000044
40_74_2012-11-16,9522.566370000046
40_74_2012-11-23,14112.569800000032
40_74_2012-11-30,10181.967120000016
40_74_2012-12-07,9903.46332000005
40_74_2012-12-14,9432.406860000065
40_74_2012-12-21,12225.274039999773
40_74_2012-12-28,10039.134640000086
40_74_2013-01-04,8593.961740000066
40_74_2013-01-11,8359.760860000059
40_74_2013-01-18,8300.452230000019
40_74_2013-01-25,7722.007190000029
40_74_2013-02-01,8612.600340000065
40_74_2013-02-08,8603.48353
40_74_2013-02-15,8869.242210000084
40_74_2013-02-22,8655.38033000008
40_74_2013-03-01,8227.95859999999
40_74_2013-03-08,8457.928580000022
40_74_2013-03-15,8314.526040000033
40_74_2013-03-22,7977.232840000037
40_74_2013-03-29,8063.230270000008
40_74_2013-04-05,8444.616480000068
40_74_2013-04-12,7822.371250000003
40_74_2013-04-19,8369.045159999974
40_74_2013-04-26,8341.862380000011
40_74_2013-05-03,8373.438879999987
40_74_2013-05-10,8835.832470000008
40_74_2013-05-17,8757.53836999999
40_74_2013-05-24,9044.252110000012
40_74_2013-05-31,9107.148360000016
40_74_2013-06-07,9085.77010999999
40_74_2013-06-14,9793.01574000009
40_74_2013-06-21,9901.764560000065
40_74_2013-06-28,10364.094480000067
40_74_2013-07-05,10889.73342000009
40_74_2013-07-12,9941.509550000028
40_74_2013-07-19,10196.962800000043
40_74_2013-07-26,10470.105190000053
40_79_2012-11-02,12238.99768999998
40_79_2012-11-09,12298.042970000053
40_79_2012-11-16,13322.168190000051
40_79_2012-11-23,15974.081919999764
40_79_2012-11-30,13198.288920000103
40_79_2012-12-07,12945.68368000002
40_79_2012-12-14,12521.10961000015
40_79_2012-12-21,17554.979909999816
40_79_2012-12-28,11263.368919999868
40_79_2013-01-04,12714.24790999997
40_79_2013-01-11,12078.752729999953
40_79_2013-01-18,12561.134670000005
40_79_2013-01-25,13079.37069000007
40_79_2013-02-01,14784.338250000097
40_79_2013-02-08,15598.015980000153
40_79_2013-02-15,15692.259879999992
40_79_2013-02-22,14558.922030000018
40_79_2013-03-01,13498.70347000007
40_79_2013-03-08,13226.905640000014
40_79_2013-03-15,13862.975039999945
40_79_2013-03-22,12570.370009999915
40_79_2013-03-29,12729.151619999986
40_79_2013-04-05,13879.057459999978
40_79_2013-04-12,12371.58792999998
40_79_2013-04-19,13575.816190000141
40_79_2013-04-26,12562.618790000026
40_79_2013-05-03,13258.205010000038
40_79_2013-05-10,13265.154190000045
40_79_2013-05-17,13372.334529999995
40_79_2013-05-24,13365.534050000027
40_79_2013-05-31,13382.901430000033
40_79_2013-06-07,13346.789459999993
40_79_2013-06-14,13213.574499999999
40_79_2013-06-21,13730.914660000011
40_79_2013-06-28,14108.851150000113
40_79_2013-07-05,14119.379670000028
40_79_2013-07-12,13769.695320000115
40_79_2013-07-19,13311.909250000032
40_79_2013-07-26,13310.9230400001
40_80_2012-11-02,15761.772959999982
40_80_2012-11-09,15474.462100000042
40_80_2012-11-16,15753.867450000063
40_80_2012-11-23,14580.483889999943
40_80_2012-11-30,15427.141320000086
40_80_2012-12-07,16599.735320000047
40_80_2012-12-14,15528.086280000034
40_80_2012-12-21,18466.67205
40_80_2012-12-28,14828.68881999998
40_80_2013-01-04,14779.097860000024
40_80_2013-01-11,14490.94406000013
40_80_2013-01-18,14987.550850000136
40_80_2013-01-25,15198.579030000068
40_80_2013-02-01,16125.71117000012
40_80_2013-02-08,15942.267409999988
40_80_2013-02-15,16215.164990000138
40_80_2013-02-22,16494.464470000225
40_80_2013-03-01,15248.94834000011
40_80_2013-03-08,15286.539660000091
40_80_2013-03-15,15489.373490000033
40_80_2013-03-22,15162.197960000016
40_80_2013-03-29,15628.52337000004
40_80_2013-04-05,15805.448360000057
40_80_2013-04-12,14702.812050000044
40_80_2013-04-19,14983.724280000159
40_80_2013-04-26,14979.101600000091
40_80_2013-05-03,14805.045319999981
40_80_2013-05-10,16417.225639999997
40_80_2013-05-17,15007.449239999967
40_80_2013-05-24,16071.000670000012
40_80_2013-05-31,15850.063930000024
40_80_2013-06-07,17416.229740000144
40_80_2013-06-14,17745.47957000011
40_80_2013-06-21,17554.380250000093
40_80_2013-06-28,18493.021410000176
40_80_2013-07-05,18972.735550000132
40_80_2013-07-12,18033.084070000114
40_80_2013-07-19,18136.926900000024
40_80_2013-07-26,17095.113930000007
40_81_2012-11-02,19646.949199999868
40_81_2012-11-09,19106.946219999892
40_81_2012-11-16,19808.991019999918
40_81_2012-11-23,18771.849949999916
40_81_2012-11-30,19324.229039999977
40_81_2012-12-07,21216.745009999846
40_81_2012-12-14,18769.14217999993
40_81_2012-12-21,19563.309860000092
40_81_2012-12-28,18321.73824999995
40_81_2013-01-04,18801.056979999958
40_81_2013-01-11,18503.980469999933
40_81_2013-01-18,18785.708019999976
40_81_2013-01-25,19745.41447
40_81_2013-02-01,20898.50828999991
40_81_2013-02-08,20612.53406999995
40_81_2013-02-15,20997.615939999872
40_81_2013-02-22,21275.34342999983
40_81_2013-03-01,18911.98507999992
40_81_2013-03-08,20299.695759999806
40_81_2013-03-15,19770.334489999823
40_81_2013-03-22,19194.581859999886
40_81_2013-03-29,19450.220659999894
40_81_2013-04-05,20987.37546999982
40_81_2013-04-12,18713.870079999906
40_81_2013-04-19,18729.74364999996
40_81_2013-04-26,18760.223279999955
40_81_2013-05-03,19742.04655999996
40_81_2013-05-10,20705.649839999955
40_81_2013-05-17,20046.365879999954
40_81_2013-05-24,20653.03357000001
40_81_2013-05-31,20634.45896999998
40_81_2013-06-07,21921.58366999984
40_81_2013-06-14,21679.648519999908
40_81_2013-06-21,21624.050489999932
40_81_2013-06-28,22863.27034999988
40_81_2013-07-05,23272.63022999993
